Time,Names,Frame_idx,Bboxes,Emotion
113.44,"['Unknown']",2836,"[[0.8105688095092773, -0.016716480255126953, 0.9666149275643485, 0.3265264601934524]]","[['danger', 'risk', 'fear', 'disease', 'success', 'death']]"
113.64,"['Unknown']",2841,"[[0.7325920377458844, -0.018625617027282715, 0.9510047776358468, 0.3452037326873295]]","[['glow', 'danger', 'death', 'fantasy', 'horror', 'criminal']]"
114.04,"['Unknown', 'Unknown']",2851,"[[0.5952869824000767, 0.06912480460272895, 0.7322947638375419, 0.39247815571134054], [0.8197919981820243, 0.008764609457954528, 0.9992996624537877, 0.3556499481201172]]","[['glow', 'fantasy', 'mysterious', 'mystical', 'mystery', 'death'], ['criminal', 'warning', 'danger', 'fraud', 'success', 'addiction']]"
114.24,"['Unknown']",2856,"[[0.30464369910103933, 0.3715155768016028, 0.33675973755972727, 0.4389164334251767]]","[['problem', 'criminal', 'casual', 'success', 'alone', 'happy']]"
114.44,"[]",2861,"[]","[]"
114.64,"[]",2866,"[]","[]"
115.04,"['Unknown']",2876,"[[0.41660077231270926, 0.2813597482348245, 0.4408492020198277, 0.3325643085298084]]","[['criminal', 'glow', 'negative', 'danger', 'success', 'fraud']]"
115.24,"[]",2881,"[]","[]"
115.44,"[]",2886,"[]","[]"
115.64,"[]",2891,"[]","[]"
116.04,"[]",2901,"[]","[]"
116.24,"['Unknown', 'Unknown', 'Unknown']",2906,"[[0.7708096504211426, 0.5187795124356709, 0.7964767047337123, 0.5754644000341022], [0.8263914244515556, 0.5172475784543961, 0.8577818189348493, 0.5869002569289434], [0.5672526359558105, 0.36508602566189235, 0.5979433059692383, 0.4278024643186539]]","[['happy', 'love', 'care', 'success', 'smile', 'sad'], ['danger', 'love', 'hope', 'disease', 'care', 'death'], ['glow', 'halloween', 'fantasy', 'magical', 'mysterious', 'horror']]"
116.44,"['Unknown', 'Unknown']",2911,"[[0.7505762917654855, 0.5634545220269097, 0.7801794324602399, 0.6269494919549852], [0.5623329707554409, 0.44841269841269843, 0.5918017114911761, 0.5074795616997613]]","[['glow', 'danger', 'dangerous', 'holiday', 'celebration', 'happy'], ['danger', 'addiction', 'addict', 'glow', 'disease', 'love']]"
116.64,"['Unknown', 'Unknown', 'Unknown']",2916,"[[0.7606685502188546, 0.5417919461689298, 0.7940066201346261, 0.6150055537148128], [0.5436638423374721, 0.4465325370667473, 0.5754139763968331, 0.5086160084557911], [0.6222163609095982, 0.47591896662636407, 0.6559927804129464, 0.5500017801920573]]","[['glow', 'criminal', 'danger', 'success', 'addiction', 'risk'], ['glow', 'criminal', 'success', 'danger', 'faith', 'hope'], ['glow', 'fantasy', 'magical', 'mystery', 'mysterious', 'mystical']]"
117.04,"['Unknown', 'Unknown']",2926,"[[0.4345803941999163, 0.3789189051068018, 0.48137143680027555, 0.47845110817561076], [0.6591381345476423, 0.39959283859010725, 0.6990640504019601, 0.4951637207515656]]","[['danger', 'fear', 'horror', 'dreads', 'dangerous', 'criminal'], ['danger', 'happy', 'love', 'fun', 'care', 'fear']]"
117.24,"['Unknown', 'Unknown', 'Unknown']",2931,"[[0.6134687151227679, 0.32031516423301093, 0.6586997168404716, 0.4286750006297278], [0.3730363505227225, 0.3352892739432199, 0.42073733466012136, 0.4384440164717417], [0.3284949575151716, 0.837103525797526, 0.38954339708600727, 0.9892001076350136]]","[['glow', 'danger', 'success', 'criminal', 'fun', 'care'], ['danger', 'criminal', 'dangerous', 'problem', 'sad', 'fear'], ['glow', 'danger', 'horror', 'criminal', 'mysterious', 'fear']]"
117.44,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",2936,"[[0.5933254105704171, 0.21710088517930773, 0.6347370828901019, 0.32231100778731087], [0.3263933318001883, 0.31319878593323724, 0.3761828967503139, 0.4194287496899802], [0.7969014304024833, 0.18685972122918992, 0.838578496660505, 0.2936258770170666], [0.4434028012411935, 0.29436368790883866, 0.4861161368233817, 0.38695162818545387]]","[['glow', 'danger', 'horror', 'halloween', 'fear', 'fantasy'], ['love', 'hope', 'disease', 'care', 'glow', 'danger'], ['alone', 'success', 'happy', 'casual', 'sad', 'negative'], ['glow', 'chaotic', 'fantasy', 'chaos', 'halloween', 'mystery']]"
117.64,"['Unknown', 'Unknown', 'Unknown']",2941,"[[0.2868401323046003, 0.3696763780381944, 0.3432395798819406, 0.49409036787729416], [0.5698653970445905, 0.18549254583933997, 0.6121204921177456, 0.29526528858003165], [0.41914166722978863, 0.2932995387486049, 0.46051154817853657, 0.38458145989312065]]","[['danger', 'criminal', 'fear', 'dangerous', 'dreads', 'fun'], ['fear', 'danger', 'disease', 'care', 'glow', 'dreads'], ['danger', 'glow', 'criminal', 'addiction', 'happy', 'addict']]"
118.04,"['Unknown', 'Unknown']",2951,"[[0.5377119268689837, 0.08718924295334589, 0.5803962435041156, 0.18704524872794984], [0.22413267408098494, 0.33115187145414804, 0.27659218651907785, 0.43246971614777097]]","[['glow', 'celebration', 'fantasy', 'mystery', 'holiday', 'fun'], ['danger', 'criminal', 'dangerous', 'sad', 'violence', 'murder']]"
118.24,"['Unknown']",2956,"[[0.22639552184513637, 0.335194330366831, 0.27927143233163015, 0.4419327084980314]]","[['criminal', 'danger', 'violence', 'fear', 'sad', 'murder']]"
118.44,"[]",2961,"[]","[]"
118.64,"[]",2966,"[]","[]"
119.04,"['Nguyên Khang']",2976,"[[0.47064277103969027, 0.20760082063220797, 0.6456940514700753, 0.6552019270639571]]","[['praying', 'pray', 'faith', 'faithful', 'alone', 'love']]"
119.24,"['Unknown']",2981,"[[0.5072783061436245, 0.1671354959881495, 0.6801631791251046, 0.5614144461495536]]","[['faithful', 'celebration', 'praying', 'happy', 'pray', 'fun']]"
119.44,"['Unknown']",2986,"[[0.5482831682477679, 0.23417288159567212, 0.6971209389822823, 0.5657119750976562]]","[['halloween', 'death', 'horror', 'disease', 'evil', 'danger']]"
119.64,"['Unknown', 'Unknown']",2991,"[[0.5840274265834263, 0.24932808346218532, 0.7292172568184989, 0.5859514266725571], [0.44865104130336214, 0.2536700112479074, 0.5693456104823521, 0.5425636654808408]]","[['faith', 'pray', 'faithful', 'praying', 'bothered', 'celebration'], ['glow', 'disease', 'broken', 'danger', 'pain', 'death']]"
120.04,"['Unknown']",3001,"[[0.5345559801374163, 0.19563565935407365, 0.6513482502528599, 0.44637007940383183]]","[['glow', 'holiday', 'celebration', 'success', 'hope', 'happy']]"
120.24,"['Unknown']",3006,"[[0.5225693498338971, 0.21806317283993676, 0.62908935546875, 0.4551429748535156]]","[['protest', 'holiday', 'festival', 'faithful', 'freedom', 'celebration']]"
120.44,"['Unknown', 'Unknown']",3011,"[[0.02229508331843785, 0.20587878757052952, 0.12354511022567749, 0.4429293132963635], [0.49490935461861746, 0.23770772843133836, 0.5828554970877511, 0.4443593100895957]]","[['protest', 'faithful', 'shout', 'pride', 'cheer', 'corruption'], ['faith', 'celebration', 'pray', 'happy', 'faithful', 'success']]"
120.64,"['RHYMASTIC', 'Unknown']",3016,"[[0.09046308483396258, 0.1927111035301572, 0.17754176684788295, 0.38733963739304317], [0.481090818132673, 0.23087929922436912, 0.5628321170806885, 0.43188976106189547]]","[['cheer', 'protest', 'faithful', 'shout', 'pride', 'happy'], ['problem', 'bad', 'immoral', 'criminal', 'addiction', 'stress']]"
121.04,"[]",3026,"[]","[]"
121.24,"['Unknown', 'Unknown']",3031,"[[0.12685197591781616, 0.24488753364199684, 0.1955756119319371, 0.3799396696544829], [0.41814708709716797, 0.2632693638877263, 0.5200278077806745, 0.49376972137935576]]","[['happy', 'faith', 'war', 'holiday', 'success', 'criminal'], ['celebration', 'happy', 'war', 'fun', 'danger', 'death']]"
121.44,"['Unknown', 'Unknown']",3036,"[[0.518554857798985, 0.27542286827450707, 0.6377380234854562, 0.5605691576760913], [0.18882051536015101, 0.1867832304939391, 0.25420825822012766, 0.31755362616644967]]","[['corruption', 'faithful', 'murder', 'death', 'funeral', 'war'], ['faithful', 'protest', 'happy', 'celebration', 'corruption', 'holiday']]"
121.64,"['Unknown']",3041,"[[0.024643361568450928, 0.24779381827702598, 0.2686969041824341, 0.8541676960294209]]","[['celebration', 'holiday', 'christmas', 'gift', 'surprise', 'celebrate']]"
122.04,"['Unknown']",3051,"[[0.12576774188450404, 0.18844929952470083, 0.25425100326538086, 0.43426655966138084]]","[['celebration', 'pride', 'holiday', 'celebrate', 'fun', 'freedom']]"
122.24,"[]",3056,"[]","[]"
122.44,"[]",3061,"[]","[]"
122.64,"['Unknown']",3066,"[[0.9490777424403599, 0.29291703965928817, 0.9997504779270717, 0.4520393855988033]]","[['mystery', 'faith', 'glow', 'hope', 'mysterious', 'halloween']]"
123.04,"['Unknown', 'Unknown']",3076,"[[0.6500452586582729, 0.38607745700412327, 0.6899206978934151, 0.46685061379084514], [0.51663909639631, 0.36434140281071736, 0.5439098562513079, 0.4295309763106089]]","[['happy', 'faithful', 'fun', 'cheer', 'celebration', 'smile'], ['criminal', 'love', 'happy', 'violence', 'danger', 'faith']]"
123.24,"['Unknown']",3081,"[[0.5224436351231166, 0.3590655251154824, 0.5492306436811175, 0.42456036522274926]]","[['success', 'faith', 'faithful', 'pray', 'criminal', 'love']]"
123.44,"['Unknown', 'Unknown']",3086,"[[0.6188695771353585, 0.38475396898057723, 0.6501452582223075, 0.4574195316859654], [0.5182432447160993, 0.34780626448373947, 0.5467847415379116, 0.41574659801664804]]","[['criminal', 'success', 'serious', 'violence', 'punishment', 'corruption'], ['faithful', 'murder', 'protest', 'funeral', 'mourn', 'war']]"
123.64,"['Unknown', 'Unknown']",3091,"[[0.5032727718353271, 0.33524231683640254, 0.5304613794599261, 0.4018482329353454], [0.6060767854963031, 0.36991195073203437, 0.6336081368582589, 0.4303442637125651]]","[['faithful', 'murder', 'corruption', 'criminal', 'protest', 'victim'], ['criminal', 'danger', 'faith', 'violence', 'success', 'murder']]"
124.04,"['Unknown', 'Unknown', 'Unknown']",3101,"[[0.645606245313372, 0.28408931550525485, 0.6782586233956474, 0.36342396811833455], [0.603649480002267, 0.30772369626968626, 0.6323107991899762, 0.3751411740742033], [0.47146211351667133, 0.29218658568367123, 0.5000254086085728, 0.3596695491245815]]","[['erotic', 'love', 'alone', 'victim', 'sad', 'happy'], ['criminal', 'murder', 'violence', 'faithful', 'danger', 'victim'], ['faithful', 'murder', 'criminal', 'protest', 'corruption', 'war']]"
124.24,"['Unknown', 'Unknown']",3106,"[[0.447211606161935, 0.27505135914636036, 0.4838146482195173, 0.35657691955566406], [0.6083349500383649, 0.3022056155734592, 0.6357567650931222, 0.36555523342556423]]","[['faithful', 'murder', 'protest', 'shout', 'war', 'corruption'], ['love', 'happy', 'problem', 'criminal', 'sad', 'alone']]"
124.44,"['Unknown', 'Unknown', 'Unknown', 'TRẦN NHẬM']",3111,"[[0.4319355147225516, 0.2829500531393384, 0.47134716170174734, 0.3681061759827629], [0.5776058605739048, 0.3371206616598462, 0.6018883841378349, 0.3947528960212829], [0.6595886094229562, 0.29255603608630953, 0.6960853849138532, 0.3795908670576792], [0.6128437859671456, 0.32074204702225945, 0.6437204905918666, 0.3902696276467944]]","[['murder', 'criminal', 'happy', 'faithful', 'success', 'smile'], ['success', 'criminal', 'love', 'happy', 'murder', 'faith'], ['sad', 'love', 'happy', 'fear', 'sorrowful', 'fun'], ['faithful', 'murder', 'victim', 'funeral', 'criminal', 'pray']]"
124.64,"['Unknown', 'RHYMASTIC']",3116,"[[0.43344664573669434, 0.4334428272550068, 0.4749034472874233, 0.5219309367830791], [0.6157253810337612, 0.5053316449362134, 0.640059198651995, 0.5609081207759796]]","[['murder', 'faithful', 'criminal', 'protest', 'corruption', 'funeral'], ['murder', 'criminal', 'danger', 'bothered', 'death', 'abuse']]"
125.04,"['Unknown', 'Unknown', 'Unknown']",3126,"[[0.4618174007960728, 0.24852032131618923, 0.5210504531860352, 0.3838635701981802], [0.16924435751778738, 0.23764707171727742, 0.2333402122770037, 0.3788612607925657], [0.30795138222830637, 0.3585485125344897, 0.33748442786080496, 0.42836670648484004]]","[['faith', 'addiction', 'pray', 'death', 'love', 'mystery'], ['corruption', 'criminal', 'violence', 'faithful', 'victim', 'protest'], ['criminal', 'love', 'danger', 'success', 'care', 'happy']]"
125.24,"['RHYMASTIC', 'TRẤN THÀNH', 'Unknown']",3131,"[[0.48855907576424734, 0.23953101748511904, 0.5637021064758301, 0.40695717221214656], [0.6554410117013114, 0.3500883617098369, 0.7023177828107562, 0.4498005821591332], [0.16996335983276367, 0.2469271705264137, 0.24081979479108537, 0.4256750137086899]]","[['faithful', 'death', 'mourn', 'funeral', 'victim', 'murder'], ['criminal', 'erotic', 'mystery', 'success', 'faith', 'danger'], ['criminal', 'danger', 'punishment', 'corruption', 'violence', 'mystery']]"
125.44,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",3136,"[[0.6320111410958427, 0.3637122805156405, 0.6701831817626953, 0.4495061844114273], [0.5302848134722028, 0.24248615143791077, 0.6154396193368095, 0.4303746299138145], [0.6835095541817802, 0.39834815736800905, 0.7250021525791713, 0.47849422030978733], [0.7720835549490792, 0.33290115235343815, 0.8370507104056222, 0.48401339091951884]]","[['faith', 'criminal', 'pray', 'danger', 'fear', 'hope'], ['love', 'happy', 'fun', 'celebration', 'holiday', 'sorrowful'], ['mystery', 'criminal', 'danger', 'fear', 'dreads', 'halloween'], ['death', 'faith', 'love', 'fear', 'horror', 'pray']]"
125.64,"['Unknown', 'Unknown', 'Unknown', 'TOFU']",3141,"[[0.5530334200177874, 0.20523876614040798, 0.6501896040780204, 0.4324271792457217], [0.7029949596949986, 0.38378773038349456, 0.7584240095955985, 0.5039334372868614], [0.6569996561322894, 0.37156459263392855, 0.6973402840750558, 0.4653491973876953], [0.7795607703072684, 0.37971514747256324, 0.8522773470197406, 0.5314309256417411]]","[['faithful', 'pray', 'faith', 'praying', 'love', 'death'], ['faith', 'death', 'criminal', 'war', 'faithful', 'pray'], ['faith', 'death', 'love', 'hope', 'fear', 'sad'], ['love', 'erotic', 'fun', 'happy', 'fear', 'care']]"
126.04,"['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",3151,"[[0.481133052280971, 0.1834390125577412, 0.601707935333252, 0.46293204171316965], [0.696995667048863, 0.4134806375654917, 0.7468869345528739, 0.5192924378410219], [0.7596690314156669, 0.36838495163690477, 0.821443898337228, 0.4994941893078032], [0.13785747970853532, 0.39175484672425287, 0.19164487293788365, 0.5143762013268849], [0.2678367410387312, 0.4935985141330295, 0.3078967503138951, 0.5757945227244544], [0.017860095415796553, 0.3418101356143043, 0.11233440467289516, 0.5355831933399987]]","[['faithful', 'celebration', 'pray', 'death', 'love', 'blessing'], ['criminal', 'mystery', 'faith', 'fear', 'erotic', 'dreads'], ['love', 'erotic', 'happy', 'care', 'romantic', 'fun'], ['faithful', 'pray', 'corruption', 'faith', 'criminal', 'violence'], ['criminal', 'murder', 'corruption', 'protest', 'violence', 'guilty'], ['criminal', 'faithful', 'danger', 'death', 'corruption', 'faith']]"
126.24,"['Unknown', 'Unknown', 'Unknown']",3156,"[[0.5945163454328265, 0.25117557767837767, 0.6208156858171735, 0.31542735629611546], [0.23526842253548758, 0.4517647273956783, 0.2649945020675659, 0.5167741926889571], [0.48774756704057964, 0.275031498500279, 0.512923104422433, 0.3381915016779824]]","[['success', 'danger', 'love', 'problem', 'happy', 'glow'], ['glow', 'love', 'magical', 'fantasy', 'mysterious', 'mystical'], ['negative', 'success', 'care', 'love', 'disease', 'danger']]"
126.44,"[]",3161,"[]","[]"
126.64,"[]",3166,"[]","[]"
127.04,"[]",3176,"[]","[]"
127.24,"[]",3181,"[]","[]"
127.44,"['Unknown']",3186,"[[0.32390267508370535, 0.3204465593610491, 0.38358913149152485, 0.47126155429416233]]","[['love', 'glow', 'holiday', 'hope', 'faith', 'romantic']]"
127.64,"[]",3191,"[]","[]"
128.04,"[]",3201,"[]","[]"
128.24,"['Unknown', 'TOULIVER', 'Unknown', 'Unknown', 'Unknown']",3206,"[[0.5437133993421283, 0.4181196424696181, 0.6365888459341866, 0.6291523282490079], [0.7474594116210938, 0.542608654688275, 0.797964232308524, 0.6594320024762835], [0.8970365524291992, 0.6489247518872457, 0.9525329044886998, 0.7605601113940043], [0.18752678803035192, 0.11434484663463775, 0.2212123019354684, 0.18926653786311073], [0.6908300263541085, 0.5714019896492125, 0.7245920045035226, 0.6463887653653584]]","[['happy', 'love', 'fun', 'problem', 'smile', 'smiling'], ['problem', 'serious', 'danger', 'sad', 'criminal', 'love'], ['happy', 'smiling', 'fun', 'smile', 'happiness', 'cheerful'], ['criminal', 'corruption', 'success', 'danger', 'glow', 'murder'], ['criminal', 'corruption', 'murder', 'violence', 'victim', 'fraud']]"
128.44,"['Unknown', 'TOULIVER', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",3211,"[[0.5297984395708356, 0.41629376487126424, 0.6081414903913226, 0.6098550463479663], [0.7712791987827846, 0.4785327911376953, 0.8172533171517509, 0.579634772406684], [0.22405632904597692, 0.20754493228972903, 0.2623449053083147, 0.2851732950361948], [0.9700897080557687, 0.5714967515733507, 1.0001122610909599, 0.6409728035094246], [0.8921311923435756, 0.5660852704729352, 0.9385579654148647, 0.6613033839634487], [0.07285778863089425, 0.1721122075640966, 0.11274398224694389, 0.26308350335984004], [0.308189971106393, 0.42645990280877977, 0.34312241418021067, 0.5049513559492808]]","[['problem', 'criminal', 'happy', 'stress', 'danger', 'smiling'], ['criminal', 'danger', 'problem', 'addiction', 'risk', 'touching'], ['sad', 'alone', 'success', 'negative', 'happy', 'sadness'], ['criminal', 'success', 'danger', 'corruption', 'problem', 'punishment'], ['happy', 'criminal', 'danger', 'fun', 'love', 'sad'], ['alone', 'sad', 'love', 'criminal', 'sorrowful', 'danger'], ['success', 'happy', 'criminal', 'corruption', 'love', 'holiday']]"
128.64,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",3216,"[[0.899247441973005, 0.5011876726907397, 0.9448172705514091, 0.5997658986893911], [0.5105763844081334, 0.4152345203218006, 0.5766679218837193, 0.5956081208728609], [0.012124221239771162, 0.23917886945936415, 0.04603843178067889, 0.3161190577915737], [0.7761490004403251, 0.4507832905602834, 0.8069517271859306, 0.5184113033234127]]","[['happy', 'criminal', 'success', 'corruption', 'smiling', 'fun'], ['happy', 'success', 'smiling', 'criminal', 'fun', 'cheerful'], ['faith', 'pray', 'mystery', 'horror', 'success', 'criminal'], ['criminal', 'addiction', 'murder', 'death', 'danger', 'problem']]"
129.04,"['Unknown', 'Unknown', 'Unknown']",3226,"[[0.50434296471732, 0.27587624201698907, 0.5632618495396206, 0.43519876873682417], [0.25678459235600065, 0.29661387488955543, 0.28614541462489534, 0.35942773970346603], [0.9078213146754673, 0.38343523419092573, 0.9590390069144112, 0.4872484358530196]]","[['pray', 'faithful', 'faith', 'praying', 'hope', 'serious'], ['criminal', 'love', 'danger', 'murder', 'death', 'happy'], ['happy', 'fun', 'love', 'faithful', 'sad', 'care']]"
129.24,"['Unknown', 'TOULIVER', 'Unknown', 'Unknown']",3231,"[[0.49327019282749723, 0.2501312437511626, 0.5605501447405133, 0.44153304327101933], [0.7387993676321847, 0.34133396451435394, 0.7785490580967495, 0.4321208832755921], [0.051106048481804986, 0.30520408872574095, 0.09071965728487287, 0.38509435502309647], [0.15100843565804617, 0.3417232755630735, 0.18404882294791086, 0.40951105148073225]]","[['love', 'fun', 'happy', 'erotic', 'sad', 'alone'], ['murder', 'criminal', 'faithful', 'funeral', 'guilty', 'pray'], ['glow', 'criminal', 'halloween', 'horror', 'holiday', 'happy'], ['criminal', 'danger', 'murder', 'love', 'horror', 'death']]"
129.44,"['TOULIVER', 'Unknown', 'Unknown']",3236,"[[0.7513148444039481, 0.36122997223384795, 0.7905802045549665, 0.45072207375178264], [0.4803967135293143, 0.2834131150018601, 0.5485860279628209, 0.480579103742327], [0.9424349239894322, 0.2724899715847439, 0.9974824360438755, 0.43133323911636595]]","[['faithful', 'faith', 'murder', 'funeral', 'corruption', 'pray'], ['problem', 'addiction', 'bothered', 'love', 'sad', 'victim'], ['sad', 'fear', 'dreads', 'sadness', 'sorrowful', 'depression']]"
129.64,"['TOULIVER', 'Unknown', 'Unknown', 'Unknown']",3241,"[[0.7685704231262207, 0.3754933372376457, 0.8076814242771694, 0.46490427047487287], [0.9434287207467216, 0.3010226658412388, 1.0005508831569128, 0.45620442950536333], [0.4786895343235561, 0.31526777479383683, 0.5435186794825962, 0.5085428025987413], [0.22198947838374547, 0.35259879581511966, 0.25104529517037527, 0.4121610247899616]]","[['faithful', 'funeral', 'murder', 'faith', 'criminal', 'death'], ['faith', 'love', 'death', 'mystery', 'faithful', 'fantasy'], ['fun', 'danger', 'freedom', 'happy', 'celebration', 'love'], ['sad', 'alone', 'horror', 'love', 'danger', 'criminal']]"
130.04,"['Unknown', 'Unknown', 'TRẦN NHẬM', 'Unknown']",3251,"[[0.46986705916268484, 0.4337518782842727, 0.5439096859523228, 0.6189610314747643], [0.8259555271693638, 0.38647330753386966, 0.8705268587384906, 0.4868540385412791], [0.957409177507673, 0.42223648797898067, 1.0000877380371094, 0.5211633954729352], [0.3544882025037493, 0.33733255901033915, 0.37239503860473633, 0.37702472626216826]]","[['refreshment', 'bitter', 'healing', 'glow', 'tasty', 'bitterness'], ['criminal', 'sad', 'danger', 'fear', 'horror', 'dreads'], ['murder', 'victim', 'violence', 'protest', 'criminal', 'fun'], ['love', 'sad', 'alone', 'happy', 'danger', 'sadness']]"
130.24,"['Unknown', 'Unknown', 'Unknown']",3256,"[[0.46923954146248953, 0.4823277185833643, 0.538513013294765, 0.6570147559756324], [0.8563155446733747, 0.41145769755045575, 0.9058757509504046, 0.5241576300726997], [-0.0004250612109899521, 0.1574089867728097, 0.06195346798215594, 0.33836349608406185]]","[['celebration', 'cheer', 'refreshment', 'happy', 'addiction', 'danger'], ['happy', 'fear', 'serious', 'sad', 'dreads', 'horror'], ['glow', 'hope', 'faith', 'love', 'success', 'holiday']]"
130.44,"['Unknown', 'Unknown']",3261,"[[0.8660221099853516, 0.4000852372911241, 0.9216406685965401, 0.5109745207287016], [0.43275652612958637, 0.5014062003483848, 0.48582564081464497, 0.6371446034264943]]","[['criminal', 'success', 'happy', 'corruption', 'smiling', 'serious'], ['love', 'happy', 'fun', 'faithful', 'celebration', 'problem']]"
130.64,"['Unknown', 'Unknown', 'Unknown']",3266,"[[0.8504387991768974, 0.44494647071475074, 0.9007414409092495, 0.5495596386137462], [0.40487469945635113, 0.5141366020081535, 0.45087623596191406, 0.6436163887145028], [0.5770695550101144, 0.35206498040093315, 0.598088196345738, 0.40029144287109375]]","[['happy', 'love', 'sad', 'murder', 'criminal', 'alone'], ['love', 'happy', 'romantic', 'care', 'romance', 'fun'], ['sad', 'happy', 'alone', 'criminal', 'danger', 'love']]"
131.04,"['Unknown', 'Unknown']",3276,"[[0.36964539119175505, 0.41537844945514013, 0.41568694795881, 0.5457256862095424], [0.8938733509608677, 0.39335916912744917, 0.9598563058035714, 0.5739480881463914]]","[['glow', 'happy', 'love', 'success', 'alone', 'danger'], ['glow', 'fantasy', 'mystical', 'mysterious', 'mystery', 'magical']]"
131.24,"[]",3281,"[]","[]"
131.44,"[]",3286,"[]","[]"
131.64,"[]",3291,"[]","[]"
132.04,"[]",3301,"[]","[]"
132.24,"[]",3306,"[]","[]"
132.44,"['Unknown']",3311,"[[0.3539022718157087, 0.33990811544751365, 0.4193664278302874, 0.4843907431950645]]","[['death', 'criminal', 'war', 'mystery', 'fantasy', 'faith']]"
132.64,"[]",3316,"[]","[]"
133.04,"['Unknown']",3326,"[[0.3847627980368478, 0.3410910349043589, 0.4650239944458008, 0.5325250776987227]]","[['success', 'love', 'happy', 'holiday', 'hope', 'celebration']]"
133.24,"[]",3331,"[]","[]"
133.44,"[]",3336,"[]","[]"
133.64,"[]",3341,"[]","[]"
134.04,"[]",3351,"[]","[]"
134.24,"[]",3356,"[]","[]"
134.44,"['Unknown']",3361,"[[0.7025793620518276, 0.24001976800343347, 0.7581852504185268, 0.36894347175719244]]","[['sad', 'happy', 'alone', 'success', 'sorrowful', 'negative']]"
134.64,"['Unknown', 'Unknown']",3366,"[[0.6924456187656948, 0.23332573118663968, 0.7460591452462333, 0.35136746603345115], [0.2926262787410191, 0.3535168662903801, 0.33971095085144043, 0.4489452119857546]]","[['hope', 'love', 'care', 'happy', 'freedom', 'peace'], ['happy', 'success', 'sad', 'problem', 'danger', 'negative']]"
135.04,"[]",3376,"[]","[]"
135.24,"['Unknown']",3381,"[[0.36732254709516254, 0.3076845199342758, 0.42077432359967915, 0.4330492171030196]]","[['glow', 'vibrant', 'fantasy', 'vivid', 'magical', 'holiday']]"
135.44,"[]",3386,"[]","[]"
135.64,"[]",3391,"[]","[]"
136.04,"['Unknown']",3401,"[[0.5859669957842145, 0.2973447527204241, 0.6634255136762347, 0.4683161841498481]]","[['glow', 'faith', 'love', 'hope', 'death', 'war']]"
136.24,"[]",3406,"[]","[]"
136.44,"['Unknown', 'Unknown']",3411,"[[0.5346100330352783, 0.286418945070297, 0.6043822424752372, 0.4303916749500093], [0.8055214881896973, 0.295261716085767, 0.8896052496773856, 0.4885497017512246]]","[['glow', 'faith', 'hope', 'celebration', 'success', 'death'], ['glow', 'fantasy', 'mysterious', 'magical', 'love', 'mystery']]"
136.64,"[]",3416,"[]","[]"
137.04,"[]",3426,"[]","[]"
137.24,"[]",3431,"[]","[]"
137.44,"[]",3436,"[]","[]"
137.64,"[]",3441,"[]","[]"
138.04,"[]",3451,"[]","[]"
138.24,"[]",3456,"[]","[]"
138.44,"[]",3461,"[]","[]"
138.64,"[]",3466,"[]","[]"
139.04,"[]",3476,"[]","[]"
139.24,"[]",3481,"[]","[]"
139.44,"[]",3486,"[]","[]"
139.64,"[]",3491,"[]","[]"
140.04,"['Unknown', 'Unknown']",3501,"[[0.1983680043901716, 0.2588649023146856, 0.23692188944135392, 0.3328427208794488], [0.159360442842756, 0.6450501093788753, 0.21032353809901647, 0.791281018938337]]","[['celebration', 'glow', 'holiday', 'christmas', 'love', 'addiction'], ['glow', 'hope', 'faith', 'fantasy', 'mystery', 'mystical']]"
140.24,"['Unknown']",3506,"[[0.24082507405962264, 0.19469292958577475, 0.2707128865378244, 0.2604440356057788]]","[['faith', 'pray', 'celebration', 'exasperated', 'death', 'faithful']]"
140.44,"[]",3511,"[]","[]"
140.64,"['Unknown']",3516,"[[0.7479143823896136, 0.09434154298570421, 0.7967373984200614, 0.19898089151533824]]","[['war', 'hope', 'peace', 'love', 'funeral', 'murder']]"
141.04,"['Unknown', 'Unknown', 'Unknown']",3526,"[[0.7432458741324288, 0.09725102924165271, 0.7955174446105957, 0.22210582854255798], [0.25544774532318115, 0.1673999968029204, 0.30753350257873535, 0.28012723771352616], [0.5031189918518066, 0.1172023576403421, 0.64980377469744, 0.45145846170092385]]","[['happy', 'danger', 'problem', 'success', 'smiling', 'criminal'], ['alone', 'addiction', 'addict', 'holiday', 'depression', 'happy'], ['glow', 'healing', 'vibrant', 'disease', 'celebration', 'fantasy']]"
141.24,"['Unknown', 'Unknown']",3531,"[[0.7195013591221401, 0.10106603682987274, 0.7804085867745536, 0.24535519736153738], [0.27391702788216726, 0.1788042007930695, 0.3203889642442976, 0.28064512828039745]]","[['happy', 'love', 'fun', 'smiling', 'casual', 'holiday'], ['happy', 'fun', 'smiling', 'holiday', 'danger', 'success']]"
141.44,"['Unknown']",3536,"[[0.6935348510742188, 0.10377483519296797, 0.754619666508266, 0.2604815467955574]]","[['love', 'happy', 'fun', 'care', 'bothered', 'disease']]"
